CAMPUS_UTILIZADO,SEDE,NACIONALIDAD,CLAVE_GENERO,AREA,CLAVE_MAJOR_PGMA_ACAD,DESC_CIUDAD_ESCUELA,DESC_MUNICIPIO_ESCUELA,DESC_ESTADO_ESCUELA,DESC_PAIS_ESCUELA,V_PROM_IND,V_PAA_IND,V_TEC_NO_TEC,FECHA_DECISION_ADMISION_FINAL,PERFIL,IPP,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,RUBRICA,ENSAYO,CV,V_SOL_BSE,BECA_SOAF,V_POSTDTA,V_POSTULADOBTE,v_becadobte,BECABTE,DISCIPLINA,BECA_BHP,V_POSSTEAM,V_BHP,V_BSE,v_anybeca,POST_ANYBECA,prcBeca_f,TIPO_BECA_F,V_BECABTE,V_ANY_BECA,PRC_BECA_F
León,LEO,Mexicana,F,PBB,PBB,León de los Aldama,León,Guanajuato,México,88.0,966,No Tec,2024-02-01T00:00:00.000Z,Perfil A,0,0,León,14.0,Solicitud,49.0,94.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Toluca,MET,Mexicana,F,PBB,PBB,San Mateo Atenco,San Mateo Atenco,Estado de México,México,96.5,1070,No Tec,2023-11-16T00:00:00.000Z,Perfil A,0,0,Toluca,14.0,Solicitud,39.0,85.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Cumbres,PCM,Mexicana,M,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,93.5,1051,No Tec,2024-02-14T00:00:00.000Z,Perfil A,0,0,Monterrey,15.0,Solicitud,40.0,104.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Cumbres,PCM,Mexicana,F,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,91.0,1059,No Tec,2023-12-12T00:00:00.000Z,Perfil A,1,1,Monterrey,15.0,Solicitud,40.0,91.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,M,PBB,PBB,Guadalupe,Guadalupe,Nuevo León,México,97.0,1140,No Tec,2023-11-21T00:00:00.000Z,Perfil A+,1,1,Monterrey,14.0,Solicitud,24.0,83.0,13.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Cumbres,PCM,Mexicana,F,PBI,PBI,Monterrey,Monterrey,Nuevo León,México,100.0,1260,No Tec,2023-11-29T00:00:00.000Z,Perfil A+,1,1,Monterrey,14.0,Solicitud,42.0,100.0,25.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Querétaro,QRO,Mexicana,F,PTM,PTM,Santiago de Querétaro,Querétaro,Querétaro,México,98.0,1152,No Tec,2024-01-15T00:00:00.000Z,Perfil A+,1,1,Querétaro,15.0,Solicitud,46.0,87.0,17.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Querétaro,QRO,Mexicana,M,PBB,PBB,San Miguel de Allende,Allende,Guanajuato,México,96.0,1321,No Tec,2023-11-21T00:00:00.000Z,Perfil A+,1,1,Querétaro,15.0,Solicitud,28.0,100.0,25.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,ESM,Mexicana,F,PBB,PBB,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,México,86.0,916,No Tec,2023-12-06T00:00:00.000Z,Perfil B,1,1,Estado de México,15.0,Solicitud,30.0,56.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Guadalajara,GDA,Mexicana,F,PBB,PBB,Zapopan,Zapopan,Jalisco,México,99.0,1205,No Tec,2024-02-13T00:00:00.000Z,Perfil A+,0,0,,14.0,Solicitud,37.0,88.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,M,PBB,PBB,Monterrey,Monterrey,Nuevo León,México,83.0,976,No Tec,2023-12-15T00:00:00.000Z,Perfil A,1,1,Monterrey,14.0,Solicitud,25.0,73.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Fe,CSF,Mexicana,F,PBB,PBB,Huixquilucan de Degollado,Huixquilucan,Estado de México,México,90.5,906,No Tec,2024-02-07T00:00:00.000Z,Perfil B,1,1,Santa Fe,15.0,Solicitud,36.0,63.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Ciudad de México,CCM,Mexicana,F,PBB,PBB,Ciudad de México,Coyoacán,Ciudad de México,México,84.5,1109,No Tec,2023-11-20T00:00:00.000Z,Perfil A,1,1,Ciudad de México,14.0,Solicitud,23.0,91.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Cumbres,PCM,Mexicana,M,PTM,PTM,García,García,Nuevo León,México,94.5,1048,No Tec,2023-11-29T00:00:00.000Z,Perfil A,1,1,,14.0,Solicitud,35.0,91.0,21.0,10.0,1.0,0.3,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,1.0,1.0,1.0,0.3,Tradicional,0.0,1.0,0.3
Ciudad de México,CCM,Mexicana,M,PBB,PBB,Texcoco de Mora,Texcoco,Estado de México,México,89.57,853,No Tec,2023-12-13T00:00:00.000Z,Perfil D,1,1,Ciudad de México,14.0,Contacto directo,26.0,40.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Saltillo,SAL,Brasileña,F,PBB,PBB,Saltillo,Saltillo,Coahuila,México,99.0,1125,No Tec,2023-11-15T00:00:00.000Z,Perfil A,1,1,Saltillo,15.0,Solicitud,44.0,100.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Cuernavaca,MOR,Mexicana,F,PBB,PBB,Cuernavaca,Cuernavaca,Morelos,México,90.0,872,No Tec,2023-11-15T00:00:00.000Z,Perfil B,1,1,Cuernavaca,15.0,Solicitud,23.0,78.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,CEM,Mexicana,M,PBB,PBB,Huehuetoca,Huehuetoca,Estado de México,México,95.5,976,No Tec,2023-11-15T00:00:00.000Z,Perfil A,1,1,Toluca,14.0,Solicitud,23.0,95.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,CEM,Mexicana,F,PBB,PBB,Tlalnepantla de Baz,Tlalnepantla de Baz,Estado de México,México,83.5,1099,No Tec,2023-12-06T00:00:00.000Z,Perfil A,1,1,Estado de México,14.0,Solicitud,32.0,95.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Sonora Norte,HER,Mexicana,M,PBB,PBB,Hermosillo,Hermosillo,Sonora,México,91.5,1220,No Tec,2023-10-25T00:00:00.000Z,Perfil A+,0,0,,15.0,Solicitud,50.0,106.0,21.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Sonora Norte,HER,Mexicana,M,PBB,PBB,Hermosillo,Hermosillo,Sonora,México,84.0,989,No Tec,2023-11-10T00:00:00.000Z,Perfil A,0,0,Sonora Norte,14.0,Solicitud,30.0,104.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,M,PBB,PBB,Monterrey,Monterrey,Nuevo León,México,93.5,1169,No Tec,2024-01-02T00:00:00.000Z,Perfil A+,1,1,Monterrey,14.0,Solicitud,27.0,100.0,25.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Ciudad de México,CCM,Mexicana,F,PBB,PBB,Benito Juárez,Indefinido,Ciudad de México,México,92.0,848,No Tec,2024-02-01T00:00:00.000Z,Perfil D,1,1,Ciudad de México,15.0,Solicitud,23.0,31.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Querétaro,QRO,Estadounidense,M,PTM,PTM,Santiago de Querétaro,Querétaro,Querétaro,México,96.5,1265,No Tec,2023-11-13T00:00:00.000Z,Perfil A+,1,1,,15.0,Solicitud,50.0,88.0,13.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Sonora Norte,HER,Mexicana,M,PBB,PBB,Hermosillo,Hermosillo,Sonora,México,95.0,1296,No Tec,2023-11-10T00:00:00.000Z,Perfil A+,0,0,Sonora Norte,14.0,Solicitud,28.0,94.0,19.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Guadalajara,GDA,Mexicana,F,PBB,PBB,Zapopan,Zapopan,Jalisco,México,93.0,806,No Tec,2024-02-06T00:00:00.000Z,Perfil D,1,1,Guadalajara,14.0,Solicitud,17.0,33.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Sada,PGS,Mexicana,M,PBB,PBB,Monterrey,Monterrey,Nuevo León,México,96.0,1319,No Tec,2023-11-29T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,30.0,90.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Puebla,PUE,Mexicana,M,PTM,PTM,Chilpancingo de los Bravo,Chilpancingo de los Bravo,Guerrero,México,93.5,1416,No Tec,2023-11-22T00:00:00.000Z,Perfil A+,1,1,Cuernavaca,14.0,Solicitud,50.0,104.0,19.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Puebla,PUE,Mexicana,M,PBB,PBB,San Andrés Cholula,San Andrés Cholula,Puebla,México,81.0,1072,No Tec,2023-11-15T00:00:00.000Z,Perfil A,0,0,Puebla,14.0,Solicitud,23.0,100.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,M,PTM,PTM,San Pedro Garza García,San Pedro Garza García,Nuevo León,México,98.0,1245,No Tec,2023-12-04T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,44.0,98.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Cumbres,PCM,Mexicana,F,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,90.5,1172,No Tec,2023-12-11T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,45.0,87.0,17.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Fe,CSF,Mexicana,M,PBB,PBB,Mexicali,Mexicali,Baja California,México,87.5,909,No Tec,2024-01-08T00:00:00.000Z,Perfil B,1,1,Monterrey,14.0,Solicitud,15.0,76.0,21.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Guadalajara,GDA,Mexicana,M,PTM,PTM,Zapopan,Zapopan,Jalisco,México,90.0,1369,No Tec,2023-11-30T00:00:00.000Z,Perfil A+,1,1,Guadalajara,15.0,Solicitud,50.0,93.0,23.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,F,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,88.5,1121,No Tec,2024-01-26T00:00:00.000Z,Perfil A,1,1,Monterrey,14.0,Solicitud,43.0,90.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Sonora Norte,HER,Mexicana,F,PBB,PBB,Hermosillo,Hermosillo,Sonora,México,97.5,1370,No Tec,2023-10-25T00:00:00.000Z,Perfil A+,0,0,,14.0,Solicitud,50.0,85.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Querétaro,QRO,Mexicana,M,PTM,PTM,Santiago de Querétaro,Querétaro,Querétaro,México,94.5,1018,No Tec,2023-11-27T00:00:00.000Z,Perfil A,1,1,Querétaro,16.0,Marketing digital,50.0,90.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
San Luis Potosí,SLP,Mexicana,F,PBB,PBB,San Luis Potosí,San Luis Potosí,San Luis Potosí,México,96.0,1020,No Tec,2023-11-24T00:00:00.000Z,Perfil A,0,0,San Luis Potosí,14.0,Solicitud,35.0,100.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,CEM,Mexicana,M,PBB,PBB,Ciudad Adolfo López Mateos,Atizapán de Zaragoza,Estado de México,México,88.5,1086,No Tec,2024-01-31T00:00:00.000Z,Perfil A,1,1,Estado de México,14.0,Solicitud,27.0,98.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,CEM,Mexicana,M,PBB,PBB,Ciudad de México,Gustavo A. Madero,Ciudad de México,México,88.5,1169,No Tec,2023-12-01T00:00:00.000Z,Perfil A,1,1,,14.0,Solicitud,38.0,94.0,19.0,15.0,1.0,0.2,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,1.0,1.0,1.0,0.2,Tradicional,0.0,1.0,0.2
Sonora Norte,HER,Mexicana,M,PBB,PBB,Hermosillo,Hermosillo,Sonora,México,75.0,1304,No Tec,2023-11-17T00:00:00.000Z,Perfil B,0,0,Sonora Norte,15.0,Solicitud,50.0,75.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Ciudad de México,CCM,Mexicana,M,PBB,PBB,Tlalpan,Indefinido,Ciudad de México,México,90.0,1068,No Tec,2023-11-10T00:00:00.000Z,Perfil A,1,1,Ciudad de México,14.0,Solicitud,16.0,86.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Puebla,PUE,Mexicana,F,PTM,PTM,Heroica Puebla de Zaragoza,Puebla,Puebla,México,96.0,1300,No Tec,2023-12-06T00:00:00.000Z,Perfil A,1,1,Puebla,15.0,Solicitud,41.0,96.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Toluca,MET,Mexicana,F,PBB,PBB,Metepec,Metepec,Estado de México,México,85.5,977,No Tec,2023-11-09T00:00:00.000Z,Perfil A,1,1,Toluca,14.0,Solicitud,24.0,108.0,23.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Cuernavaca,MOR,Mexicana,F,PTM,PTM,Jiutepec,Jiutepec,Morelos,México,93.0,1076,No Tec,2023-11-15T00:00:00.000Z,Perfil A,0,0,Cuernavaca,16.0,Solicitud,46.0,100.0,25.0,15.0,1.0,0.3,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,CEM,Mexicana,M,PBB,PBB,Naucalpan de Juárez,Naucalpan de Juárez,Estado de México,México,77.5,1132,No Tec,2023-11-17T00:00:00.000Z,Perfil B,1,1,Estado de México,15.0,Solicitud,41.0,76.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,CEM,Mexicana,F,PTM,PTM,Tlalnepantla de Baz,Tlalnepantla de Baz,Estado de México,México,96.0,1160,No Tec,2023-12-07T00:00:00.000Z,Perfil A+,1,1,Estado de México,14.0,Solicitud,37.0,95.0,25.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Puebla,PUE,Mexicana,M,PTM,PTM,Heroica Puebla de Zaragoza,Puebla,Puebla,México,96.5,1136,No Tec,2023-11-15T00:00:00.000Z,Perfil A+,1,1,Puebla,14.0,Solicitud,37.0,96.0,21.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Fe,CSF,Mexicana,F,PTM,PTM,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,México,90.5,994,No Tec,2024-02-16T00:00:00.000Z,Perfil A,1,1,Santa Fe,15.0,Solicitud,45.0,95.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Toluca,MET,Mexicana,F,PTM,PTM,San Mateo Atenco,San Mateo Atenco,Estado de México,México,99.5,1161,No Tec,2023-12-05T00:00:00.000Z,Perfil A+,1,1,Toluca,15.0,Solicitud,50.0,98.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Puebla,PUE,Mexicana,M,PBB,PBB,San Andrés Cholula,San Andrés Cholula,Puebla,México,86.0,1043,No Tec,2023-11-15T00:00:00.000Z,Perfil A,1,1,Puebla,14.0,Solicitud,26.0,100.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Ciudad de México,CCM,Mexicana,M,PTM,PTM,Ciudad de México,Benito Juárez,Ciudad de México,México,90.0,1212,No Tec,2023-12-05T00:00:00.000Z,Perfil A+,1,1,Ciudad de México,15.0,Marketing digital,48.0,106.0,21.0,25.0,1.0,0.2,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,1.0,1.0,1.0,0.2,Tradicional,0.0,1.0,0.2
Cumbres,PCM,Mexicana,M,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,94.0,991,No Tec,2024-01-10T00:00:00.000Z,Perfil A,1,1,Monterrey,14.0,Solicitud,44.0,104.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Cuernavaca,MOR,Mexicana,F,PTM,PTM,Cuernavaca,Cuernavaca,Morelos,México,92.5,1106,No Tec,2023-11-08T00:00:00.000Z,Perfil A,1,1,Cuernavaca,15.0,Solicitud,37.0,91.0,21.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Fe,CSF,Mexicana,M,PTM,PTM,Naucalpan de Juárez,Naucalpan de Juárez,Estado de México,México,90.5,1252,No Tec,2023-12-12T00:00:00.000Z,Perfil A+,1,1,Estado de México,15.0,Solicitud,50.0,106.0,21.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,CEM,Mexicana,M,PTM,PTM,Ciudad Adolfo López Mateos,Atizapán de Zaragoza,Estado de México,México,94.5,1286,No Tec,2024-02-12T00:00:00.000Z,Perfil A+,1,1,Estado de México,16.0,Solicitud,45.0,95.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.9,0.0,1.0,0.0,1.0,1.0,0.9,Hijo de Profesor,0.0,1.0,0.9
Toluca,MET,Mexicana,F,PBB,PBB,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,México,98.5,1094,No Tec,2024-02-14T00:00:00.000Z,Perfil A,0,0,Santa Fe,14.0,Marketing digital,30.0,81.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,M,PTM,PTM,,,,Reino Unido,84.5,1106,No Tec,2024-01-19T00:00:00.000Z,Perfil A,1,1,Extranjero NO LATAM,15.0,Contacto directo,38.0,84.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Chihuahua,CHH,Mexicana,M,PBB,PBB,Chihuahua,Chihuahua,Chihuahua,México,94.5,1056,No Tec,2024-01-27T00:00:00.000Z,Perfil A,1,1,Chihuahua,16.0,Solicitud,39.0,96.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Querétaro,QRO,Mexicana,F,PBB,PBB,San Miguel de Allende,Allende,Guanajuato,México,97.5,1069,No Tec,2023-11-28T00:00:00.000Z,Perfil A,1,1,Querétaro,16.0,Solicitud,40.0,100.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Ciudad de México,CCM,Mexicana,F,PBB,PBB,Coyoacán,Indefinido,Ciudad de México,México,89.0,886,No Tec,2023-12-12T00:00:00.000Z,Perfil B,1,1,Ciudad de México,14.0,Marketing digital,27.0,80.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Sada,PGS,Mexicana,M,PBI,PBI,Ciudad Santa Catarina,Santa Catarina,Nuevo León,México,92.0,1257,No Tec,2023-11-16T00:00:00.000Z,Perfil A+,1,1,Monterrey,16.0,Solicitud,41.0,94.0,19.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
León,LEO,Mexicana,M,PBB,PBB,León de los Aldama,León,Guanajuato,México,85.5,1028,No Tec,2023-12-13T00:00:00.000Z,Perfil A,0,0,León,14.0,Solicitud,20.0,100.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Cumbres,PCM,Venezolana,F,PTM,PTM,García,García,Nuevo León,México,95.0,1314,No Tec,2023-12-12T00:00:00.000Z,Perfil A+,1,1,,14.0,Solicitud,42.0,84.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Sada,PGS,Mexicana,M,PBB,PBB,Monterrey,Monterrey,Nuevo León,México,84.46,1315,No Tec,2023-12-06T00:00:00.000Z,Perfil A,0,0,Monterrey,15.0,Solicitud,45.0,91.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Sada,PGS,Mexicana,F,PTM,PTM,San Pedro Garza García,San Pedro Garza García,Nuevo León,México,91.0,1106,No Tec,2023-12-12T00:00:00.000Z,Perfil A,1,1,Monterrey,15.0,Solicitud,42.0,110.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Saltillo,SAL,Mexicana,F,PTM,PTM,Saltillo,Saltillo,Coahuila,México,95.0,1040,No Tec,2023-12-06T00:00:00.000Z,Perfil A,1,1,Saltillo,14.0,Solicitud,50.0,98.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Toluca,MET,Mexicana,F,PBB,PBB,Metepec,Metepec,Estado de México,México,94.0,960,No Tec,2023-12-05T00:00:00.000Z,Perfil A,1,1,Toluca,14.0,Solicitud,32.0,100.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Cumbres,PCM,Mexicana,M,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,100.0,1237,No Tec,2023-11-29T00:00:00.000Z,Perfil A+,1,1,,15.0,Marketing digital,48.0,92.0,17.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
