CAMPUS_UTILIZADO,SEDE,NACIONALIDAD,CLAVE_GENERO,CLAVE_TIPO_ADMISION_TIPO_INGRESO,AREA,CLAVE_MAJOR_PGMA_ACAD,CLAVE_ESCUELA,NOMBRE_ESCUELA,DESC_CIUDAD_ESCUELA,DESC_MUNICIPIO_ESCUELA,DESC_ESTADO_ESCUELA,V_PROM_IND,V_PAA_IND,FECHA_DECISION_ADMISION_FINAL,IPP,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,V_PLDM,V_SOL_BSE,BECA_SOAF,CREDITO_SOAF,V_POSTDTA,V_POSTULADOBTE,v_becadobte,BECABTE,DISCIPLINA,V_POSBCRE,BECA_BHP,V_POSBEM,V_BHP,V_BSE,v_anybeca,POST_ANYBECA,TIPO_BECA_F,V_BECABTE,V_ANY_BECA,PRC_BECA_F,PRC_CREDITO_F,V_PAA_MISSING
Estado de México,CEM,Mexicana,F,P5,ESC,LAD,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,94.56,1368.0,2023-09-28T00:00:00.000Z,1,1,Estado de México,18.0,Base de datos,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Estado de México,CEM,Mexicana,F,P5,ESC,ESC,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,88.86,,2023-12-11T00:00:00.000Z,0,0,Estado de México,18.0,Base de datos,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,P5,CIS,LEC,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,80.65,,2024-01-19T00:00:00.000Z,0,0,Monterrey,17.0,Solicitud,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,M,O5,IBQ,IQ,H00167,ITESM Campus Hidalgo,Pachuca de Soto,Pachuca de Soto,Hidalgo,88.8,,2023-10-25T00:00:00.000Z,1,1,Hidalgo,17.0,Base de datos,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,O5,IIT,IMT,H00174,ITESM Campus Sonora Norte,Hermosillo,Hermosillo,Sonora,85.19,,2024-01-11T00:00:00.000Z,1,1,Sonora Norte,17.0,Base de datos,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,P5,NEG,LAF,H13917,ITESM Campus Santa Catarina,Ciudad Santa Catarina,Santa Catarina,Nuevo León,82.12,,2023-11-06T00:00:00.000Z,1,1,Monterrey,18.0,Solicitud,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Puebla,PUE,Mexicana,F,P5,CIS,CIS,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,88.1,,2023-10-16T00:00:00.000Z,1,1,Puebla,17.0,Base de datos,50.0,0.0,1.0,0.25,0.25,0.0,1.0,0.0,0.0,Artistico,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.25,1
Ciudad de México,CCM,Mexicana,F,O5,SLD,LPS,H00163,ITESM Campus Toluca,Toluca de Lerdo,Toluca,Estado de México,85.79,,2024-01-10T00:00:00.000Z,0,0,Toluca,18.0,Solicitud,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
León,LEO,Mexicana,M,O5,IIT,IIT,H00167,ITESM Campus Hidalgo,Pachuca de Soto,Pachuca de Soto,Hidalgo,88.7,,2024-02-29T00:00:00.000Z,0,0,Hidalgo,17.0,Base de datos,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Santa Fe,CSF,Mexicana,M,O5,IIT,IC,H00160,ITESM Campus Irapuato,Irapuato,Irapuato,Guanajuato,93.56,,2023-10-04T00:00:00.000Z,0,0,Irapuato,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Santa Fe,CSF,Mexicana,F,O5,IIT,BIE,H00160,ITESM Campus Irapuato,Irapuato,Irapuato,Guanajuato,96.23,,2023-11-15T00:00:00.000Z,0,0,Irapuato,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,O5,NEG,NEG,H19021,ITESM Campus Valle Alto,Monterrey,Monterrey,Nuevo León,86.93,,2024-01-02T00:00:00.000Z,0,0,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Santa Fe,CSF,Mexicana,M,P5,IIT,IM,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,86.8,,2023-10-16T00:00:00.000Z,1,1,Santa Fe,17.0,Solicitud,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Querétaro,QRO,Mexicana,M,P5,NEG,NEG,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,84.7,,2024-01-17T00:00:00.000Z,1,1,Querétaro,18.0,Solicitud,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Puebla,PUE,Mexicana,M,P5,IIT,IIT,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,91.73,1219.0,2023-10-02T00:00:00.000Z,1,1,Puebla,18.0,Solicitud,39.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Ciudad de México,CCM,Mexicana,M,P5,NEG,NEG,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,81.53,,2023-11-09T00:00:00.000Z,1,1,Ciudad de México,18.0,Base de datos,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Sinaloa,SIN,Mexicana,M,P5,ICT,ITC,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,94.77,1413.0,2023-10-11T00:00:00.000Z,1,1,Sinaloa,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Guadalajara,GDA,Mexicana,F,O5,NEG,NEG,H00156,ITESM Campus Zacatecas,Guadalupe,Guadalupe,Zacatecas,97.2,1464.0,2023-10-25T00:00:00.000Z,1,1,Zacatecas,18.0,Solicitud,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Hidalgo,HGO,Mexicana,M,P5,IIT,IC,H00167,ITESM Campus Hidalgo,Pachuca de Soto,Pachuca de Soto,Hidalgo,93.93,,2023-11-08T00:00:00.000Z,1,1,Hidalgo,17.0,Solicitud,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,M,O5,CIS,LED,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,87.96,,2023-11-29T00:00:00.000Z,1,1,Sinaloa,18.0,Base de datos,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,P5,SLD,MC,H13917,ITESM Campus Santa Catarina,Ciudad Santa Catarina,Santa Catarina,Nuevo León,91.3,1395.0,2024-02-20T00:00:00.000Z,1,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Querétaro,QRO,Mexicana,M,P5,ICT,ITC,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,92.9,1384.0,2023-10-07T00:00:00.000Z,1,1,Querétaro,17.0,Base de datos,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Ciudad de México,CCM,Mexicana,M,O5,SLD,LPS,H00163,ITESM Campus Toluca,Toluca de Lerdo,Toluca,Estado de México,94.41,,2023-10-11T00:00:00.000Z,1,1,Toluca,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,M,P5,NEG,LEM,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,87.76,,2023-11-14T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,39.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.0,1
Ciudad de México,CCM,Mexicana,M,P5,SLD,MC,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,96.22,1360.0,2023-12-13T00:00:00.000Z,1,1,Ciudad de México,18.0,Marketing digital,50.0,0.0,1.0,0.1,0.1,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Santa Fe,CSF,Mexicana,F,P5,NEG,BGB,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,88.36,,2023-09-27T00:00:00.000Z,1,1,Santa Fe,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Sinaloa,SIN,Mexicana,F,P5,ICT,ITD,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,92.1,1218.0,2023-09-27T00:00:00.000Z,1,1,Sinaloa,17.0,Base de datos,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Estado de México,CEM,Mexicana,M,P5,CIS,LEC,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,84.87,,2024-01-20T00:00:00.000Z,1,1,Estado de México,18.0,Base de datos,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,M,O5,SLD,MC,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,95.06,1419.0,2023-12-13T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Sinaloa,SIN,Mexicana,M,P5,ESC,ESC,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,83.78,,2023-10-11T00:00:00.000Z,0,0,Sinaloa,17.0,Solicitud,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Sinaloa,SIN,Mexicana,F,P5,NEG,LAE,H00173,ITESM Campus Sinaloa,Culiacán Rosales,Culiacán,Sinaloa,94.45,,2023-10-25T00:00:00.000Z,1,1,Sinaloa,17.0,Base de datos,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,O5,NEG,NEG,H14074,ITESM Campus Morelia,Morelia,Morelia,Michoacán,82.166,,2024-01-22T00:00:00.000Z,0,0,Morelia,17.0,Base de datos,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
León,LEO,Mexicana,F,P5,NEG,NEG,H00162,ITESM Campus León,León de los Aldama,León,Guanajuato,92.46,,2023-12-08T00:00:00.000Z,0,0,León,17.0,Base de datos,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,P5,ICI,IDM,H00229,ITESM Campus Eugenio Gza. Sada,Monterrey,Monterrey,Nuevo León,95.63,1453.0,2023-09-28T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Ciudad de México,CCM,Mexicana,M,P5,IIT,IIT,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,96.96,1449.0,2023-10-12T00:00:00.000Z,1,1,Ciudad de México,19.0,Solicitud,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Estado de México,CEM,Mexicana,F,P5,CIS,LED,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,88.73,,2024-02-28T00:00:00.000Z,0,0,Estado de México,17.0,Solicitud,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,F,P5,NEG,LIN,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,87.46,,2024-01-24T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Artistico,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Santa Fe,CSF,Mexicana,F,P5,ESC,LC,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,88.03,,2024-03-04T00:00:00.000Z,1,1,Santa Fe,19.0,Solicitud,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,P5,CIS,LRI,H13989,ITESM Campus Cumbres,Monterrey,Monterrey,Nuevo León,80.17,,2024-02-23T00:00:00.000Z,0,0,Monterrey,18.0,Base de datos,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,M,P5,IIT,IM,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,84.48,,2023-12-12T00:00:00.000Z,1,1,Guadalajara,18.0,Solicitud,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Toluca,TOL,Mexicana,M,P5,ESC,LDI,H00163,ITESM Campus Toluca,Toluca de Lerdo,Toluca,Estado de México,93.96,1311.0,2023-10-13T00:00:00.000Z,1,1,Toluca,18.0,Base de datos,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Puebla,PUE,Mexicana,F,P5,ESC,ARQ,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,88.35,,2023-10-02T00:00:00.000Z,1,1,Puebla,17.0,Base de datos,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
