SEDE,NACIONALIDAD,CLAVE_GENERO,CLAVE_TIPO_ADMISION_TIPO_INGRESO,CLAVE_MAJOR_PGMA_ACAD,CLAVE_ESCUELA,DESC_ESTADO_ESCUELA,V_PROM_IND,V_PAA_IND,FECHA_DECISION_ADMISION_FINAL,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,BECA_SOAF,CREDITO_SOAF,V_POSTDTA,BECABTE,DISCIPLINA,V_BHP,POST_ANYBECA,TIPO_BECA_F,V_ANY_BECA,PRC_BECA_F,PRC_CREDITO_F,ESTADO_BSE,ESTADO_BTE
MTY,Mexicana,F,P5,IQ,H13990,Nuevo León,91.94,1257,2023-11-07T00:00:00.000Z,0,Monterrey,18.0,Solicitud,46.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,LPS,H00160,Guanajuato,98.16,1410,2023-10-10T00:00:00.000Z,1,Irapuato,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,P5,LAF,H00177,Jalisco,91.96,1241,2023-09-14T00:00:00.000Z,1,Guadalajara,17.0,Base de datos,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,MC,H00177,Jalisco,97.73,1430,2023-11-24T00:00:00.000Z,1,Guadalajara,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,NEG,H00177,Jalisco,91.46,1001,2023-09-28T00:00:00.000Z,1,Guadalajara,17.0,Base de datos,38.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,IDM,H00168,Estado de México,92.93,999,2023-10-25T00:00:00.000Z,1,Estado de México,18.0,Marketing digital,35.0,0.35,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.35,0.0,2.0,0.0
MTY,Mexicana,M,O5,CIS,H19021,Nuevo León,85.32,0,2023-10-13T00:00:00.000Z,1,Monterrey,17.0,Solicitud,35.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IQ,H13917,Nuevo León,87.44,0,2023-11-22T00:00:00.000Z,1,Monterrey,18.0,Base de datos,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,MC,H13989,Nuevo León,98.0,1466,2023-12-07T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,MC,H13990,Nuevo León,91.83,1381,2024-01-18T00:00:00.000Z,1,Monterrey,19.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,IC,H19021,Nuevo León,88.03,0,2024-01-25T00:00:00.000Z,0,Monterrey,18.0,Base de datos,44.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,LEC,H13990,Nuevo León,95.45,1332,2024-02-08T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Estadounidense,F,P5,ARQ,H00229,Nuevo León,88.16,0,2023-10-13T00:00:00.000Z,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MOR,Mexicana,M,P5,NEG,H00169,Morelos,94.5,1511,2023-11-07T00:00:00.000Z,1,Cuernavaca,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,ESC,H13989,Nuevo León,92.67,1290,2023-11-10T00:00:00.000Z,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
CSF,Mexicana,M,O5,CPF,H00168,Estado de México,84.46,0,2024-02-22T00:00:00.000Z,1,Estado de México,17.0,Base de datos,25.0,0.0,0.2,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
MTY,Mexicana,M,O5,NEG,H00170,Chiapas,92.41,1249,2023-12-05T00:00:00.000Z,1,Chiapas,17.0,Base de datos,35.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,ARQ,H13917,Nuevo León,91.56,1357,2023-09-27T00:00:00.000Z,1,Monterrey,18.0,Base de datos,46.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IIT,H00229,Nuevo León,94.25,1429,2023-10-02T00:00:00.000Z,1,Monterrey,19.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,M,P5,IE,H00173,Sinaloa,87.66,0,2023-10-11T00:00:00.000Z,1,Sinaloa,18.0,Base de datos,39.0,0.35,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.35,0.25,2.0,0.0
CCM,Mexicana,M,P5,ARQ,H00165,Ciudad de México,97.9,1484,2023-10-27T00:00:00.000Z,1,Ciudad de México,17.0,Marketing digital,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IRS,H00229,Nuevo León,83.22,0,2023-09-27T00:00:00.000Z,1,Monterrey,17.0,Base de datos,37.0,0.0,0.0,0.0,0.0,Liderazgo,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
MTY,Mexicana,F,O5,CIS,H00162,Guanajuato,86.25,0,2023-10-10T00:00:00.000Z,0,León,17.0,Solicitud,37.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,LNB,H13989,Nuevo León,90.67,1149,2023-11-10T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
CCM,Mexicana,M,P5,CIS,H00165,Ciudad de México,95.16,1389,2023-10-12T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TOL,Alemána,M,P5,LED,H00163,Estado de México,99.3,0,2023-10-14T00:00:00.000Z,0,Toluca,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,ICI,H00158,Querétaro,93.9,1459,2023-09-26T00:00:00.000Z,1,Querétaro,17.0,Base de datos,43.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,ARQ,H19021,Nuevo León,93.94,1444,2023-09-27T00:00:00.000Z,1,Monterrey,18.0,Solicitud,40.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SLP,Mexicana,F,P5,ESC,H00159,San Luis Potosí,88.5,0,2023-09-27T00:00:00.000Z,0,San Luis Potosí,17.0,Base de datos,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,BIE,H00177,Jalisco,95.06,1455,2023-12-12T00:00:00.000Z,1,Guadalajara,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LED,H00165,Ciudad de México,90.06,1285,2023-11-09T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SLP,Mexicana,F,P5,IIS,H00159,San Luis Potosí,97.03,1361,2023-11-01T00:00:00.000Z,1,San Luis Potosí,17.0,Solicitud,37.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,P5,IIS,H13819,Ciudad de México,96.03,1424,2024-02-20T00:00:00.000Z,1,Santa Fe,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,M,O5,LIT,H00168,Estado de México,85.35,0,2023-11-09T00:00:00.000Z,1,Estado de México,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
MTY,Mexicana,M,P5,IMT,H13989,Nuevo León,83.96,0,2023-10-12T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IIT,H00229,Nuevo León,86.46,0,2023-09-28T00:00:00.000Z,1,Monterrey,18.0,Base de datos,48.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
MTY,Mexicana,M,P5,IBT,H13990,Nuevo León,91.06,1369,2023-10-10T00:00:00.000Z,1,Monterrey,17.0,Solicitud,38.0,0.15,0.15,1.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.15,0.15,2.0,0.0
PUE,Mexicana,F,O5,AMC,H00167,Hidalgo,87.58,0,2024-01-03T00:00:00.000Z,1,Hidalgo,18.0,Base de datos,19.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
PUE,Mexicana,F,O5,BGB,H00169,Morelos,89.93,0,2023-10-16T00:00:00.000Z,1,Cuernavaca,18.0,Base de datos,47.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,IIT,H00229,Nuevo León,94.93,1409,2024-01-02T00:00:00.000Z,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,BME,H00165,Ciudad de México,86.61,0,2023-11-23T00:00:00.000Z,1,Ciudad de México,19.0,Marketing digital,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,LED,H13917,Nuevo León,94.73,1211,2024-02-27T00:00:00.000Z,1,Monterrey,18.0,Solicitud,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,O5,LBC,H00162,Guanajuato,95.9,1434,2024-01-10T00:00:00.000Z,1,León,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SLP,Mexicana,M,P5,ICT,H00159,San Luis Potosí,93.66,1153,2023-09-18T00:00:00.000Z,1,San Luis Potosí,17.0,Base de datos,28.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,M,P5,LTM,H13819,Ciudad de México,88.93,0,2023-10-13T00:00:00.000Z,1,Santa Fe,18.0,Solicitud,45.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,MC,H00177,Jalisco,98.36,1396,2024-01-19T00:00:00.000Z,1,Guadalajara,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MOR,Mexicana,M,P5,IMT,H00169,Morelos,94.86,1402,2023-11-27T00:00:00.000Z,1,Cuernavaca,18.0,Base de datos,42.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MOR,Mexicana,F,P5,LEM,H00169,Morelos,84.75,1016,2023-10-23T00:00:00.000Z,0,Cuernavaca,18.0,Base de datos,39.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,ITC,H13989,Nuevo León,89.54,0,2023-12-15T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LEM,H00165,Ciudad de México,90.83,1370,2023-11-21T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,LED,H13990,Nuevo León,82.2,0,2024-01-25T00:00:00.000Z,0,Monterrey,18.0,Base de datos,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,LED,H00165,Ciudad de México,85.93,0,2023-10-11T00:00:00.000Z,1,Ciudad de México,17.0,Base de datos,23.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,O5,ESC,H14074,Michoacán,84.53,0,2023-11-27T00:00:00.000Z,1,Morelia,17.0,Base de datos,38.0,0.0,0.0,0.0,0.0,No aplica,1.0,1.0,Hijo de Profesor,1.0,0.9,0.0,0.0,0.0
QRO,Mexicana,M,P5,LEC,H00158,Querétaro,89.83,0,2024-02-09T00:00:00.000Z,1,Querétaro,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
MTY,Mexicana,M,P5,IIT,H00229,Nuevo León,87.8,0,2023-10-10T00:00:00.000Z,0,Monterrey,18.0,Base de datos,50.0,0.1,0.1,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
QRO,Mexicana,M,P5,NEG,H00158,Querétaro,94.38,1468,2023-10-11T00:00:00.000Z,1,Querétaro,18.0,Solicitud,47.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,O5,LAE,H00163,Estado de México,92.61,1297,2023-09-26T00:00:00.000Z,1,Toluca,18.0,Marketing digital,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,O5,ARQ,H00163,Estado de México,96.2,1500,2024-01-23T00:00:00.000Z,1,Toluca,17.0,Base de datos,38.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,CIS,H13917,Nuevo León,94.63,0,2023-09-14T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,MC,H13917,Nuevo León,88.19,1331,2024-01-28T00:00:00.000Z,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,F,P5,IIS,H00154,Chihuahua,97.19,1373,2023-10-11T00:00:00.000Z,1,Ciudad Juárez,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,BIE,H00158,Querétaro,91.26,1428,2024-01-03T00:00:00.000Z,1,Querétaro,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,IIT,H00168,Estado de México,89.13,0,2023-11-28T00:00:00.000Z,1,Estado de México,18.0,Base de datos,24.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,LDI,H00158,Querétaro,83.53,0,2023-09-26T00:00:00.000Z,1,Querétaro,17.0,Solicitud,47.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,IC,H00168,Estado de México,88.16,0,2023-12-05T00:00:00.000Z,1,Estado de México,18.0,Base de datos,38.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,IMD,H00165,Ciudad de México,93.33,1376,2023-10-12T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,39.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,CIS,H00165,Ciudad de México,92.76,1228,2023-10-26T00:00:00.000Z,1,Ciudad de México,17.0,Base de datos,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,LNB,H13917,Nuevo León,90.3,0,2023-10-10T00:00:00.000Z,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,O5,IDM,H14074,Michoacán,96.2,1454,2023-11-27T00:00:00.000Z,1,Morelia,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,P5,LC,H13819,Ciudad de México,82.29,0,2023-09-15T00:00:00.000Z,1,Santa Fe,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,LEM,H00158,Querétaro,94.09,1428,2023-10-06T00:00:00.000Z,1,Querétaro,18.0,Base de datos,49.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,MO,H00165,Ciudad de México,93.6,1277,2024-01-29T00:00:00.000Z,1,Ciudad de México,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,Artistico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
HGO,Mexicana,M,P5,IIT,H00167,Hidalgo,88.93,0,2023-12-12T00:00:00.000Z,1,Hidalgo,17.0,Solicitud,12.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Canadiense,M,O5,IBT,H13989,Nuevo León,96.083,1380,2023-10-16T00:00:00.000Z,1,Monterrey,18.0,Solicitud,48.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,IDM,H00168,Estado de México,94.16,1464,2023-10-09T00:00:00.000Z,1,Estado de México,18.0,Base de datos,44.0,0.25,0.25,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
LEO,Mexicana,M,P5,IIT,H00162,Guanajuato,92.46,0,2023-11-08T00:00:00.000Z,1,León,17.0,Solicitud,28.0,0.0,0.0,0.0,0.0,No aplica,1.0,1.0,Hijo de Profesor,1.0,0.9,0.0,0.0,0.0
PUE,Mexicana,F,O5,IQ,H00165,Ciudad de México,93.5,1258,2023-11-13T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,38.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
LEO,Mexicana,F,P5,IIT,H00162,Guanajuato,82.83,0,2023-09-27T00:00:00.000Z,1,León,17.0,Base de datos,19.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,NEG,H00168,Estado de México,95.74,1379,2023-09-28T00:00:00.000Z,1,Estado de México,17.0,Base de datos,36.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,O5,LDI,H00163,Estado de México,95.5,1366,2023-11-06T00:00:00.000Z,0,Toluca,17.0,Base de datos,,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LC,H00165,Ciudad de México,90.6,1244,2023-10-12T00:00:00.000Z,1,Ciudad de México,17.0,Base de datos,31.0,0.35,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.35,0.25,2.0,0.0
CEM,Mexicana,M,P5,ICI,H00168,Estado de México,95.83,1360,2023-09-15T00:00:00.000Z,1,Estado de México,18.0,Base de datos,49.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IIS,H13917,Nuevo León,95.41,1328,2023-10-10T00:00:00.000Z,1,Monterrey,18.0,Base de datos,,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,BIE,H00158,Querétaro,92.63,1250,2024-01-29T00:00:00.000Z,1,Querétaro,18.0,Solicitud,50.0,0.45,0.25,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
GDA,Mexicana,F,P5,LC,H00177,Jalisco,93.33,0,2023-11-29T00:00:00.000Z,1,Guadalajara,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,P5,BIE,H00177,Jalisco,86.58,0,2024-02-28T00:00:00.000Z,0,Guadalajara,17.0,Base de datos,48.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,IIT,H00158,Querétaro,96.7,1430,2023-09-18T00:00:00.000Z,1,Querétaro,18.0,Base de datos,43.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,IC,H00158,Querétaro,85.8,0,2023-09-26T00:00:00.000Z,1,Querétaro,18.0,Base de datos,22.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TOL,Mexicana,M,P5,IM,H00163,Estado de México,93.33,1327,2023-10-14T00:00:00.000Z,1,Toluca,18.0,Base de datos,37.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,O5,MC,H00174,Sonora,98.36,1362,2024-02-16T00:00:00.000Z,0,Sonora Norte,17.0,Solicitud,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SLP,Mexicana,M,P5,ESC,H00159,San Luis Potosí,90.46,0,2024-02-15T00:00:00.000Z,1,San Luis Potosí,17.0,Base de datos,16.0,0.25,0.25,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.25,0.25,2.0,0.0
CSF,Mexicana,F,P5,IM,H13819,Ciudad de México,89.46,0,2023-11-03T00:00:00.000Z,1,Santa Fe,18.0,Solicitud,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IIT,H13990,Nuevo León,85.93,0,2024-01-19T00:00:00.000Z,0,Monterrey,17.0,Base de datos,42.0,0.0,0.0,0.0,0.0,Artistico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
CSF,Mexicana,F,P5,BIE,H13819,Ciudad de México,95.86,1375,2024-02-08T00:00:00.000Z,1,Santa Fe,19.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,IC,H00168,Estado de México,82.66,0,2024-02-13T00:00:00.000Z,1,Estado de México,18.0,Solicitud,22.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
AGS,Mexicana,F,P5,ARQ,H04128,Aguascalientes,85.57,0,2023-11-07T00:00:00.000Z,0,Aguascalientes,18.0,Solicitud,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,P5,BME,H00177,Jalisco,82.93,0,2023-09-28T00:00:00.000Z,1,Guadalajara,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,LEI,H00168,Estado de México,90.66,0,2023-10-10T00:00:00.000Z,0,Estado de México,17.0,Solicitud,35.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,ICI,H19021,Nuevo León,95.23,1385,2023-10-10T00:00:00.000Z,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,P5,IBT,H00177,Jalisco,96.1,1313,2023-09-14T00:00:00.000Z,1,Guadalajara,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
MTY,Mexicana,M,P5,BME,H00229,Nuevo León,95.47,1430,2023-11-09T00:00:00.000Z,1,Monterrey,18.0,Solicitud,46.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CHH,Mexicana,F,P5,IM,H00153,Chihuahua,94.23,1347,2023-10-12T00:00:00.000Z,1,Chihuahua,17.0,Solicitud,43.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,IQ,H00168,Estado de México,0.0,0,2024-01-20T00:00:00.000Z,1,Estado de México,17.0,Base de datos,12.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,BIE,H13989,Nuevo León,92.7,1365,2023-10-24T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
